"","FID","FID_allNY_","Field1","X","Species","Date","Month","Day","Year","Week","Lat","Long","Method","FID_allNY1","FID_allNY_10km","Id","Shape_Leng","Shape_Area","FID_","Deciduous","bobcat","fisher","duplicate"
"576",575,270,2572,2572,"Canis latrans","8/22/05",8,22,2005,33,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"577",576,271,2573,2573,"Canis latrans","4/7/06",4,7,2006,13,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"578",577,272,2574,2574,"Canis latrans","9/26/06",9,26,2006,38,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"579",578,273,2575,2575,"Canis latrans","12/30/06",12,30,2006,51,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"580",579,274,2576,2576,"Canis latrans","4/11/08",4,11,2008,14,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"581",580,275,2577,2577,"Canis latrans","4/23/08",4,23,2008,16,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"582",581,276,2578,2578,"Canis latrans","1/26/09",1,26,2009,3,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"583",582,277,2579,2579,"Canis latrans","10/19/09",10,19,2009,41,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"584",583,278,2580,2580,"Canis latrans","2/4/10",2,4,2010,4,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"585",584,279,2581,2581,"Canis latrans","4/5/10",4,5,2010,13,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"586",585,280,2582,2582,"Canis latrans","4/20/10",4,20,2010,15,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"587",586,281,2583,2583,"Canis latrans","5/21/10",5,21,2010,20,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"588",587,282,2584,2584,"Canis latrans","8/4/11",8,4,2011,30,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"589",588,283,2585,2585,"Canis latrans","8/18/11",8,18,2011,32,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"590",589,284,2586,2586,"Canis latrans","3/28/13",3,28,2013,12,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"591",590,285,2596,2596,"Canis latrans","10/6/00",10,6,2000,39,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"592",591,286,2597,2597,"Canis latrans","3/11/01",3,11,2001,9,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"593",592,287,2598,2598,"Canis latrans","4/10/01",4,10,2001,14,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"594",593,288,2599,2599,"Canis latrans","12/27/01",12,27,2001,51,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"595",594,289,2600,2600,"Canis latrans","5/20/02",5,20,2002,19,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"596",595,290,2601,2601,"Canis latrans","6/6/02",6,6,2002,22,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"597",596,291,2602,2602,"Canis latrans","10/24/02",10,24,2002,42,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"598",597,292,2603,2603,"Canis latrans","12/1/02",12,1,2002,47,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"601",600,295,2606,2606,"Canis latrans","11/19/04",11,19,2004,46,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"602",601,296,2607,2607,"Canis latrans","2/28/05",2,28,2005,8,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"603",602,297,2608,2608,"Canis latrans","4/14/05",4,14,2005,14,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"605",604,299,2610,2610,"Canis latrans","6/20/05",6,20,2005,24,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"607",606,301,2612,2612,"Canis latrans","6/26/05",6,26,2005,25,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"608",607,302,2613,2613,"Canis latrans","2/24/06",2,24,2006,7,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"609",608,303,2614,2614,"Canis latrans","3/10/06",3,10,2006,9,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"610",609,304,2615,2615,"Canis latrans","9/16/06",9,16,2006,36,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"611",610,305,2616,2616,"Canis latrans","1/4/07",1,4,2007,0,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"612",611,306,2617,2617,"Canis latrans","2/2/07",2,2,2007,4,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"613",612,307,2618,2618,"Canis latrans","4/25/07",4,25,2007,16,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"614",613,308,2619,2619,"Canis latrans","5/30/08",5,30,2008,21,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"615",614,309,2620,2620,"Canis latrans","10/2/08",10,2,2008,39,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"616",615,310,2621,2621,"Canis latrans","12/4/08",12,4,2008,48,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"617",616,311,2622,2622,"Canis latrans","1/10/09",1,10,2009,1,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"619",618,313,2624,2624,"Canis latrans","1/27/10",1,27,2010,3,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"620",619,314,2625,2625,"Canis latrans","3/19/10",3,19,2010,11,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"621",620,315,2626,2626,"Canis latrans","5/28/10",5,28,2010,21,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"623",622,317,2628,2628,"Canis latrans","8/14/14",8,14,2014,32,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"625",624,319,2636,2636,"Canis latrans","8/13/02",8,13,2002,32,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"626",625,320,2637,2637,"Canis latrans","12/9/02",12,9,2002,48,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"627",626,321,2638,2638,"Canis latrans","3/12/03",3,12,2003,10,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"628",627,322,2639,2639,"Canis latrans","1/23/04",1,23,2004,3,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"629",628,323,2640,2640,"Canis latrans","2/15/04",2,15,2004,6,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"630",629,324,2641,2641,"Canis latrans","3/20/04",3,20,2004,11,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"631",630,325,2642,2642,"Canis latrans","9/18/04",9,18,2004,37,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"633",632,327,2644,2644,"Canis latrans","7/5/05",7,5,2005,26,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"634",633,328,2645,2645,"Canis latrans","11/17/05",11,17,2005,45,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"635",634,329,2646,2646,"Canis latrans","8/26/06",8,26,2006,33,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"636",635,330,2647,2647,"Canis latrans","12/13/06",12,13,2006,49,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"637",636,331,2648,2648,"Canis latrans","7/3/07",7,3,2007,26,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"638",637,332,2649,2649,"Canis latrans","9/10/08",9,10,2008,36,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"639",638,333,2650,2650,"Canis latrans","9/17/08",9,17,2008,37,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"642",641,336,2653,2653,"Canis latrans","5/3/09",5,3,2009,17,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"643",642,337,2654,2654,"Canis latrans","12/17/09",12,17,2009,50,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"645",644,339,2662,2662,"Canis latrans","7/24/01",7,24,2001,29,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"646",645,340,2663,2663,"Canis latrans","11/16/01",11,16,2001,45,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"648",647,342,2665,2665,"Canis latrans","3/15/02",3,15,2002,10,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"649",648,343,2666,2666,"Canis latrans","3/29/02",3,29,2002,12,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"651",650,345,2668,2668,"Canis latrans","8/2/02",8,2,2002,30,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"652",651,346,2669,2669,"Canis latrans","5/1/03",5,1,2003,17,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"653",652,347,2670,2670,"Canis latrans","5/9/03",5,9,2003,18,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"654",653,348,2671,2671,"Canis latrans","10/3/03",10,3,2003,39,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"656",655,350,2673,2673,"Canis latrans","7/31/04",7,31,2004,30,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"657",656,351,2674,2674,"Canis latrans","10/29/04",10,29,2004,43,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"658",657,352,2675,2675,"Canis latrans","12/9/04",12,9,2004,49,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"660",659,354,2677,2677,"Canis latrans","7/12/06",7,12,2006,27,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"661",660,355,2678,2678,"Canis latrans","2/18/07",2,18,2007,6,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"662",661,356,2679,2679,"Canis latrans","4/13/07",4,13,2007,14,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"663",662,357,2680,2680,"Canis latrans","5/7/07",5,7,2007,18,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"664",663,358,2681,2681,"Canis latrans","11/15/07",11,15,2007,45,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"665",664,359,2682,2682,"Canis latrans","3/5/08",3,5,2008,9,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"667",666,361,2684,2684,"Canis latrans","5/10/08",5,10,2008,18,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"669",668,363,2686,2686,"Canis latrans","6/12/08",6,12,2008,23,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"670",669,364,2687,2687,"Canis latrans","7/12/08",7,12,2008,27,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"671",670,365,2688,2688,"Canis latrans","12/16/08",12,16,2008,50,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"673",672,367,2690,2690,"Canis latrans","5/8/09",5,8,2009,18,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"674",673,368,2691,2691,"Canis latrans","10/8/09",10,8,2009,40,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"675",674,369,2692,2692,"Canis latrans","11/13/09",11,13,2009,45,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"676",675,370,2693,2693,"Canis latrans","7/9/10",7,9,2010,27,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"678",677,372,2695,2695,"Canis latrans","3/22/11",3,22,2011,11,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"680",679,374,2708,2708,"Canis latrans","2/23/01",2,23,2001,7,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"681",680,375,2709,2709,"Canis latrans","9/26/02",9,26,2002,38,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"682",681,376,2710,2710,"Canis latrans","7/12/03",7,12,2003,27,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"683",682,377,2711,2711,"Canis latrans","11/24/03",11,24,2003,46,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"685",684,379,2713,2713,"Canis latrans","6/21/04",6,21,2004,24,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"686",685,380,2714,2714,"Canis latrans","8/19/04",8,19,2004,33,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"688",687,382,2716,2716,"Canis latrans","9/29/05",9,29,2005,38,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"689",688,383,2717,2717,"Canis latrans","1/25/06",1,25,2006,3,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"691",690,385,2719,2719,"Canis latrans","12/6/06",12,6,2006,48,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"692",691,386,2720,2720,"Canis latrans","1/14/08",1,14,2008,1,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"694",693,388,2722,2722,"Canis latrans","6/30/09",6,30,2009,25,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"695",694,389,2723,2723,"Canis latrans","11/22/09",11,22,2009,46,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"696",695,390,2729,2729,"Canis latrans","1/4/00",1,4,2000,0,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"697",696,391,2730,2730,"Canis latrans","8/2/00",8,2,2000,30,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"698",697,392,2731,2731,"Canis latrans","4/20/01",4,20,2001,15,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"700",699,394,2733,2733,"Canis latrans","10/18/01",10,18,2001,41,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"701",700,395,2734,2734,"Canis latrans","11/27/01",11,27,2001,47,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"702",701,396,2735,2735,"Canis latrans","9/25/03",9,25,2003,38,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"703",702,397,2736,2736,"Canis latrans","4/9/04",4,9,2004,14,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"705",704,399,2738,2738,"Canis latrans","1/31/06",1,31,2006,4,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"706",705,400,2739,2739,"Canis latrans","2/8/06",2,8,2006,5,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"708",707,402,2741,2741,"Canis latrans","5/3/07",5,3,2007,17,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"710",709,404,2743,2743,"Canis latrans","4/20/09",4,20,2009,15,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"712",711,406,2745,2745,"Canis latrans","9/10/09",9,10,2009,36,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"713",712,407,2746,2746,"Canis latrans","7/21/11",7,21,2011,28,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"714",713,408,2747,2747,"Canis latrans","5/24/12",5,24,2012,20,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"715",714,409,2748,2748,"Canis latrans","6/7/12",6,7,2012,22,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"717",716,411,2750,2750,"Canis latrans","8/26/13",8,26,2013,33,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"718",717,412,2751,2751,"Canis latrans","2/8/14",2,8,2014,5,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"719",718,413,2760,2760,"Canis latrans","5/27/00",5,27,2000,21,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"720",719,414,2761,2761,"Canis latrans","9/7/00",9,7,2000,35,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"721",720,415,2762,2762,"Canis latrans","11/3/00",11,3,2000,43,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"723",722,417,2764,2764,"Canis latrans","12/24/02",12,24,2002,51,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"725",724,419,2766,2766,"Canis latrans","4/5/04",4,5,2004,13,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"727",726,421,2768,2768,"Canis latrans","5/5/05",5,5,2005,17,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"728",727,422,2769,2769,"Canis latrans","12/1/05",12,1,2005,47,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"730",729,424,2771,2771,"Canis latrans","5/17/06",5,17,2006,19,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"731",730,425,2772,2772,"Canis latrans","10/30/06",10,30,2006,43,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"735",734,429,2776,2776,"Canis latrans","3/31/10",3,31,2010,12,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"736",735,430,2777,2777,"Canis latrans","8/13/10",8,13,2010,32,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
"737",736,431,2778,2778,"Canis latrans","4/5/12",4,5,2012,13,41.754,-74.153,"GBIF",3166,3167,0,12649.1106,9999999.937,3167,33.45925526,0.294354502,0.989689078,FALSE
