FID,plot_id,Open.Water,Developed.Open,Developed.Low,Developed.Mid,Developed.High,Barren,Deciduous,Coniferous,Mixed,Scrub,Grassland,Pasture,Cultivated.Crops,Woody.Wetlands,Herbaceus.Wetlands,road_density,elevation,forest_edge,X,Y,random,PO_join_count_truncated
2299,2300,0.000179953,0.033831204,0,0,0,0,0.362065863,0.113100594,0.461579989,0.011966889,0.00449883,0.011606982,0,0.000899766,0.00026993,1.570418119,480.7345276,31.97168736,360152.9533,4687049.909,0.70784592,0
2300,2301,0.004225859,0.045675238,0.015914404,0.003956123,0.003236828,8.99E-05,0.452076965,0.058712462,0.291584247,0.001798238,0.009980219,0.017532818,0,0.087124618,0.00809207,1.929479241,242.7504425,49.09188995,534078.2245,4592181.579,0.287039017,0
2301,2302,0.000899766,0.040759403,0.010167356,0.003059205,0.000629836,0,0.134425049,0.005668526,0.014486234,0.006478316,0.001439626,0.063253554,0.663757423,0.05380601,0.001169696,1.48766017,198.6808929,34.85093876,353828.3979,4731321.796,0.830874741,0
2302,2303,0.00062961,0.040654794,0.00998381,0.002428494,0.000719554,0.006296096,0.309228278,0.034448642,0.281975175,0.013761468,0.000449721,0.185914733,0.077172153,0.026263716,0.010073754,1.590246081,328.414093,59.8428974,394938.0075,4668076.243,0.657765322,0
2303,2304,0.002428494,0.038676021,0.016909516,0.004047491,0.000719554,0.001349164,0.436949092,0.037776579,0.185824789,0.0046771,0.002428494,0.260658392,0.001079331,0.005486598,0.000989387,1.391590476,531.2857056,69.25706062,477157.2266,4680725.354,0.992568333,0
2304,2305,0.058447981,0.039205107,0.03084255,0.009891197,0.00071936,0.0004496,0.142433234,0.041003507,0.033450229,0.016994875,0.010520637,0.302490783,0,0.286664868,0.026886071,1.136282206,123.5097809,78.6500015,432885.3394,4902084.79,0.672362877,0
2305,2306,0.002787268,0.018342025,0.000179824,0.000269736,0,0,0.464394893,0.248966013,0.187736019,0.02094947,0.002427621,0,0,0.051339687,0.002607445,0.292093873,645.9273071,40.70011389,578350.1118,4873624.291,0.739703777,0
2306,2307,0,0.026488873,0.002793044,0.000540589,0,0,0.62411028,0.052797549,0.272186683,0.017028561,0.001801964,0.002252455,0,0,0,0.918939114,638.7400513,34.9280716,208363.6256,4658589.41,0.361900068,0
2307,2308,0.0004496,0.021041273,0.005485118,0.001888319,0.00053952,0.0004496,0.18748314,0.016275515,0.047837425,0,0.004675839,0.322722777,0.196025537,0.180289542,0.014836795,1.054974556,142.4111328,54.64136918,530915.9469,4959005.788,0.020097345,0
2308,2309,0.000359809,0.047854637,0.017000989,0.00269857,0.000179905,0,0.470270756,0.026715841,0.14662229,0.006746424,0.00152919,0.189439597,0.087613565,0.002248808,0.000719619,1.876390457,476.9329529,49.20392192,391775.7299,4702861.298,0.18010338,3
2309,2310,0.004946933,0.034988307,8.99E-05,0,0,8.99E-05,0.434430653,0.286292499,0.042633567,0.00062961,0.009264256,0.000449721,0,0.174221982,0.011962583,1.176592469,195.2496643,68.77735804,420236.2288,4810378.738,0.33295081,0
2310,2311,0.00071923,0.035242291,0.012496629,0.002067787,0.000179808,0.003236537,0.400611346,0.045940843,0.278701789,0.00260721,0.002427403,0.184033085,0.010338937,0.021397105,0,0.892081618,334.1958008,65.53987234,632108.832,4706023.575,0.286261589,1
2311,2312,0.011060156,0.051793903,0.033360309,0.011869436,0.00026976,0.00017984,0.447351857,0.056289902,0.142433234,0.002967359,0.003776639,0.15709019,0.002877439,0.074273896,0.004406079,1.422013521,471.0441589,59.55699428,511942.2809,4709185.853,0.903693407,15
2312,2313,0.457800972,0.017365485,0.031941695,0.008997661,0.001169696,0.000629836,0.040219543,0.002519345,0.062173835,0.052006478,0.000809789,0.083858197,0.232049667,0.007108152,0.001349649,1.47019434,138.1360168,32.15164057,360152.9533,4724997.241,0.034694549,1
2313,2314,0.006114558,0.03120223,0.006204478,0.00107904,0.00026976,0,0.40643827,0.039744627,0.150076432,0.002787519,0.00143872,0.283157989,0.03048287,0.036057908,0.004945598,1.345537901,466.116272,49.24617091,477157.2266,4728159.519,0.947301692,0
2314,2315,0.00026976,0.021131193,0.001708479,0.00053952,0,0,0.789767107,0.043791026,0.002247999,0.009531517,0.00125888,0.012408956,0,0.116806043,0.00053952,0.662504792,469.8438416,71.39645715,442372.1724,4823027.849,0.254755677,0
2315,2316,0.001259559,0.040575798,0.022852002,0.001439496,0.000179937,0,0.318488529,0.012235717,0.097525866,0.002069276,0.00422852,0.376788124,0.039766082,0.075663518,0.006927575,1.934954882,409.5614319,75.9034338,385451.1745,4712348.13,0.433684697,8
2316,2317,0.002339602,0.052191128,0.00593899,0.002069648,0.000359939,0,0.15747323,0.003419419,0.020426527,0.000629893,0.000359939,0.034194187,0.491316476,0.224061909,0.005219113,1.608929038,128.6909943,53.00098983,353828.3979,4775593.684,0.68909124,0
2317,2318,9.00E-05,0.036070882,0.038769452,0.017630656,0.003688045,0.002068903,0.033912027,0.004767473,0.099847081,0,0.002518665,0.542682378,0.179005127,0.035531168,0.003418188,1.913517714,180.0271454,52.74204672,562538.7235,4750295.462,0.811130319,0
2318,2319,0.000269881,0.037603454,0.009086002,0.001259446,0.000359842,9.00E-05,0.455469593,0.026718244,0.209787693,0.00206909,0,0.151943145,0.033465275,0.062342569,0.009535804,1.379064798,396.5117188,44.35048579,366477.5086,4677563.076,0.717195933,0
2319,2320,0.005855328,0.055580578,0.009548689,0.003152869,0.000630574,9.01E-05,0.303756418,0.011170165,0.091883614,0.009818935,0.002342131,0.057382218,0.431402576,0.016665165,0.000720656,1.402694941,395.0773926,67.2612077,233661.8469,4747133.185,0.691560204,4
2320,2321,0.005935252,0.032374101,0.015827338,0.007014388,0.000629496,0,0.603866906,0.014028777,0.014208633,0.003866906,0.003057554,0.216007194,0.002877698,0.07823741,0.002068345,2.093546152,265.7886047,88.36930456,609972.8884,4620642.078,0.160710652,0
2321,2322,0.001258993,0.056834532,0.007104317,0.001348921,0.000269784,0,0.526528777,0.007464029,0.125269784,0.014388489,0.007643885,0.239568345,0.003866906,0.005035971,0.003417266,1.387575507,442.0935059,95.05395683,502455.4479,4630128.911,0.072653212,1
2322,2323,0.001439108,0.019787732,0.008634647,0.001618996,8.99E-05,0,0.545152006,0.003507825,0.003327937,0.001349164,0.001079331,0.20093542,0.148318043,0.06116208,0.003597769,1.540281415,268.8770447,54.20639204,613135.1661,4642778.022,0.528527858,0
2323,2324,0.000179905,0.054960871,0.047854637,0.00926509,0.00152919,9.00E-05,0.129621301,0.011423945,0.065215436,0.000989476,0.001079428,0.367365296,0.224970765,0.075470001,0.009984708,2.083206654,166.5539856,59.96821685,556214.1682,4756620.018,0.356333515,0
2324,2325,0.000360198,0.102656461,0.132282756,0.047726249,0.01341738,0.000180099,0.119225574,0.002611436,0.029446195,0.006123368,0.003601981,0.201710941,0.142728501,0.197208465,0.000720396,4.411688805,178.5032349,62.34428936,274771.4564,4781918.239,0.410991099,0
2325,2326,0.001802776,0.034433027,0.00459708,0.00225347,0.000270416,0,0.442491437,0.053993149,0.204164413,0.005588606,0.00459708,0.219668289,0.026140256,0,0,1.136535645,509.7449951,50.62796707,186227.6819,4693374.464,0.745826192,1
2326,2327,0.001532774,0.141105401,0.09566315,0.026507979,0.004417997,0.000540979,0.138490668,0.00423767,0.057614282,0.002975385,0.003426201,0.26778469,0.089261563,0.165449464,0.000991795,4.25613451,252.4471588,70.47756439,195714.5149,4743970.907,0.725867076,4
2327,2328,0.012950805,0.028150013,0.003777318,0.001349042,0.000359745,0.002158467,0.563539887,0.097041101,0.029139311,0.036693947,0.037953053,0.02868963,0.018616782,0.138051983,0.001528914,0.712467074,275.217865,71.34934197,480319.5043,4895760.235,0.55450116,0
2328,2329,0.000631029,0.057603894,0.00676102,0.003696025,0.000631029,0,0.202830614,0.077526368,0.111782205,0.005949698,0.000811322,0.209862075,0.300009015,0.020373208,0.001532498,1.606090188,339.469635,56.01129842,179903.1266,4718672.686,0.46800345,0
2329,2330,0.003777318,0.025811674,0.002698084,0.002967893,0.000269808,0,0.242737656,0.062865366,0.08400036,0.00350751,0.051263603,0.136882813,0.081122403,0.268279522,0.033815991,0.953392982,562.0386963,84.39008304,455021.2831,4842001.515,0.906092379,0
2330,2331,0,0.25,0.394168467,0.19762419,0.07199424,0.001529878,0.039416847,0.014488841,0.025557955,0.000359971,0.003239741,0.00161987,0,0,0,5.949838161,23.10786247,30.38756899,670056.1639,4519449.193,0.351301434,1
2331,2332,0.001168855,0.045585326,0.007282863,0.000809207,8.99E-05,8.99E-05,0.491818018,0.03767308,0.272972487,0.002967092,0.005035066,0.126236288,0,0.007282863,0.000989031,1.478992343,507.3885498,51.99904094,470832.6713,4693374.464,0.353761742,0
2332,2333,0.048471223,0.092176259,0.053776978,0.024460432,0.001438849,0.000179856,0.026348921,0.017985612,0.202338129,0.000899281,0.001438849,0.196043165,0.023471223,0.299190647,0.011780576,3.465554476,101.7481232,83.51318945,594161.5001,4753457.74,0.382420159,2
2333,2334,0.024649154,0.064141778,0.049928032,0.018621806,0.003778338,0.000809644,0.237945304,0.011514933,0.121536524,0.005037783,0.001079525,0.327905721,0.109391868,0.021320619,0.002338971,2.081004381,287.8235779,69.29950822,372802.0639,4702861.298,0.934552253,8
2334,2335,0,0.016276978,0.001348921,0.000359712,0,0,0.786420863,0.005665468,0.185521583,0.001438849,0.000359712,0.002338129,0,0.000269784,0,0.936069489,671.7582397,12.32014388,549889.6129,4668076.243,0.028743207,0
2335,2336,0.016276978,0.00368705,0.008453237,0.003776978,0.000719424,0,0.558183453,0.264388489,0.134622302,0.003776978,0.002697842,0,0,0.002158273,0.001258993,0.593120635,782.9215088,17.6558753,590999.2225,4898922.512,0.440047357,2
2336,2337,0.040557554,0.03426259,0.037230216,0.041456835,0.010341727,0.000359712,0.342625899,0.013579137,0.028507194,0.015827338,0.00692446,0.244334532,0.107464029,0.06294964,0.013579137,1.582045317,149.3523407,73.65107914,515104.5586,4762944.573,0.821499156,0
2337,2338,0.553656562,0.066744625,0.17252856,0.1083026,0.038859405,0.004047855,0.000629666,0,0,0.019249798,0.006836377,0.014572277,0,0.01277323,0.001799047,4.550841808,114.6339264,0.539713952,401262.5628,4772431.406,0.800948174,8
2338,2339,0.001619142,0.054691014,0.008995233,0.002968427,0.000269857,0.004497616,0.280651255,0.162813709,0.299631195,0,0.002968427,0.157236665,0,0.020059369,0.003598093,1.492183805,524.5792847,64.7956583,556214.1682,4693374.464,0.75956875,2
2339,2340,0.023833079,0.095332314,0.070779746,0.030218545,0.00629553,0.00116917,0.15819768,0.000179872,0.001888659,0.002518212,0.000719489,0.484665887,0.046317115,0.069160896,0.008723806,2.458277941,96.58634949,63.25508889,568863.2788,4607992.968,0.436241031,1
2340,2341,0,0.000539665,0,0,0,0,0.516639683,0.042453679,0.43883792,0.001169275,0,0.000359777,0,0,0,1.637658477,682.510498,1.37914493,575187.8341,4680725.354,0.073558874,0
2341,2342,0.003147482,0.050719424,0.014838129,0.003597122,0.000269784,0,0.1875,0.035611511,0.01294964,0.010251799,0.002967626,0.373291367,0.084802158,0.209892086,0.010161871,2.12671113,201.0402832,74.40047962,458183.5607,4772431.406,0.982720342,0
2342,2343,0.002248201,0,0,0,0,0,0.611510791,0.181115108,0.104406475,0.004316547,0,0,0,0.095593525,0.000809353,0.364831835,644.5410156,33.57314149,540402.7798,4851488.347,0.941921769,0
2343,2344,0.000179872,0.074287256,0.051263603,0.026261354,0.006385466,0.003147765,0.28815541,0.031297779,0.024552568,0.015918698,0.025541865,0.148664448,0.178793057,0.121863477,0.003687382,2.839113474,162.4868927,97.13103696,470832.6713,4772431.406,0.506395645,0
2344,2345,0.006654676,0.053597122,0.037320144,0.026888489,0.012679856,0.001978417,0.316906475,0.026438849,0.191906475,0.004766187,0.002248201,0.146582734,0.099370504,0.055125899,0.017535971,1.447282791,370.236084,63.81894484,458183.5607,4706023.575,0.391415101,1
2345,2346,0.018694949,0.00404458,0.000359518,0,0,0,0.322397987,0.30118641,0.286176523,0.030109653,0.009617113,0.000179759,0,0.021391336,0.005842171,0.827774525,441.8565979,36.04170412,616297.4438,4889435.679,0.205692369,0
2346,2347,0,0.05809875,0.017447612,0.004137063,0.000539617,0,0.424048925,0.02940912,0.076265851,0.002967893,0.006385466,0.247504272,0.105315226,0.026351291,0.001528914,1.270485401,391.4083252,67.15232185,429723.0618,4715510.408,0.753846307,0
2347,2348,0.073047859,0.054426053,0.042731198,0.007196833,0.001619288,0.003868298,0.184148974,0.020241094,0.193234977,0.005667506,0.005487585,0.180910399,0.185588341,0.021950342,0.019881252,1.221534967,285.1929016,45.60993163,388613.4522,4655427.133,0.921575772,9
2348,2349,9.00E-05,0.039506839,0.014398848,0.002069834,0.000179986,0,0.202933765,0.034557235,0.307955364,0.018718503,0.000539957,0.360601152,0.007199424,0.005309575,0.005939525,1.792713404,430.6736145,65.60475162,356990.6756,4677563.076,0.605694689,0
2349,2350,0.002697599,0.039744627,0.007283518,0.00116896,8.99E-05,0,0.550669904,0.024368312,0.055570542,0.003147199,0.001618559,0.21994425,0.006024638,0.073015017,0.014656955,1.420902491,513.8555298,76.82162875,496130.8926,4731321.796,0.643386469,0
2350,2351,0.034631645,0.064945579,0.01277323,0.003058379,0.000179905,0.000269857,0.44139606,0.017990465,0.028604839,0.018800036,0.001259333,0.171449132,0.179994603,0.020868939,0.003777998,1.498263717,458.1507874,57.74939282,404424.8405,4737646.352,0.102210169,0
2351,2352,0.003057829,0.040291393,0.025092185,0.004856552,0.000449681,0,0.545013041,0.000899361,0.008723806,0.012950805,0.00629553,0.237701232,0.008274125,0.100278802,0.006115658,2.610515833,119.7264023,101.3280571,597323.7778,4630128.911,0.577582045,0
2352,2353,0.001979129,0.036433969,0.004498021,0.001619288,0,0,0.464375675,0.239114789,0.014663548,0.003058654,0.001529327,0.042821159,0,0.186397985,0.003508456,0.932242572,439.5901184,98.80652513,432885.3394,4848326.07,0.417868619,2
2353,2354,0.000359745,0.044878137,0.00980304,0.002068531,0.000539617,0,0.045147945,0.084090296,0.402554187,0.003417574,0.002788021,0.205504092,0.00863387,0.172947207,0.01726774,3.240708113,151.9712067,75.51638337,581512.3895,4724997.241,0.973925629,4
2354,2355,9.00E-05,0.033648223,0.002339181,0.000989654,0,0.000179937,0.636167341,0.017903734,0.202069276,0.006747638,0.000899685,0.081421502,0.017363923,0,0.000179937,1.681150198,514.6727295,27.92022792,325367.899,4683887.632,0.991071516,0
2355,2356,9.00E-05,0.018263608,0.005488079,0.000269906,0,0.000809717,0.376248313,0.318668466,0.271704903,0.003238866,0.001349528,0.000449843,0,0.003328835,9.00E-05,0.752251148,682.0396118,21.68241116,600486.0554,4902084.79,0.275336316,2
2356,2357,0.001529465,0.027980207,0.015564552,0.008277103,0.005308142,0.002519118,0.217004049,0.126405758,0.013945119,0.006567701,0.014844804,0.086099865,0.088169141,0.369320738,0.016464238,1.02513206,65.67894745,68.61598441,619459.7214,4971654.899,0.249725291,0
2357,2358,0.007015019,0.067452109,0.018976527,0.007284828,0.000449681,8.99E-05,0.446892706,0.110621459,0.283658602,0.001259106,0.012051443,0.016728123,0,0.026890907,0.000629553,1.023980498,562.829895,68.0516833,562538.7235,4674400.799,0.835983109,0
2358,2359,0.000179856,0.014208633,0.000629496,8.99E-05,8.99E-05,0,0.707823741,0.073830935,0.03705036,0.003776978,0.005395683,0.13192446,0.011870504,0.0125,0.000629496,1.121230841,379.1049194,40.22781775,464508.116,4804054.183,0.190341645,0
2359,2360,0.170567057,0.081368137,0.070927093,0.013231323,0.001710171,0.000540054,0.221152115,0.001260126,0.034473447,0.012781278,0.015481548,0.228442844,0.12070207,0.023492349,0.003870387,1.967901587,265.7529602,56.94569457,312718.7883,4747133.185,0.5953516,3
2360,2361,0.001350014,0.055620556,0.021510215,0.003240032,0.000180002,0.00099001,0.291872919,0.001170012,0.027180272,0.001170012,0.001440014,0.112141121,0.356403564,0.123931239,0.001800018,1.981609941,143.9815369,80.13080131,325367.899,4772431.406,0.782929095,0
2361,2362,0.001621183,0.030802486,0.024678015,0.006214537,0.000450329,0.00063046,0.257588039,0.248401333,0.078807529,0.01143835,0.003422498,0.249482122,0.006394668,0.065207602,0.014860848,0.494137794,119.0203018,85.23221952,635271.1097,4829352.404,0.88791715,2
2362,2363,0.034619189,0.008002877,0.004046399,0.0013488,8.99E-05,0,0.323352217,0.392950274,0.147738513,0.003237119,0.004765758,0,0,0.078320295,0.00152864,0.47511667,532.7782593,44.15070587,578350.1118,4857812.903,0.623113086,0
2363,2364,0.004226239,0.022749753,0.002697599,0.0008992,0,0,0.43835986,0.166621707,0.03183167,0.00035968,0.005215358,0.003416959,0,0.303300063,0.020321913,0.77896893,520.5621948,108.5334053,442372.1724,4845163.792,0.458103569,0
2364,2365,0.01609857,0.009623168,0.001978595,0.000539617,8.99E-05,0.000449681,0.266570735,0.515424049,0.109002608,0.003237701,0.010252721,0.002068531,0,0.049734688,0.0149294,0.734352052,446.317627,30.09862997,616297.4438,4854650.625,0.012586322,1
2365,2366,0.001081276,0.155343305,0.175527122,0.04829699,0.003784466,0,0.164444044,0.007028293,0.069742296,0.01324563,0.020904668,0.183636691,0.075599207,0.077851865,0.003514147,4.545892715,214.9353943,64.15570373,202039.0703,4753457.74,0.377956285,1
2366,2367,9.00E-05,0.036610596,0.010794279,0.00269857,0.000269857,0,0.167940991,0.009894756,0.012503373,0.002248808,0,0.170459656,0.373661959,0.196725735,0.016101466,1.617677927,132.4996643,58.19915445,372802.0639,4788242.794,0.824368708,0
2367,2368,0.006655275,0.038222862,0.022304164,0.004766616,0.001349042,0.026531163,0.051443475,0.029139311,0.183109992,0.004586743,0.021854483,0.512546092,0.047756093,0.043079414,0.006655275,1.586039782,367.809845,49.46487994,543565.0575,4728159.519,0.961911354,1
2368,2369,0.000269808,0.028959439,0.006475402,0.002428276,0.000359745,0.000449681,0.39967623,0.092904038,0.069700513,0.031477651,0.009982912,0.080762659,0.130047666,0.145696555,0.000809425,0.871314704,403.8362427,69.58059778,578350.1118,4971654.899,0.451021251,0
2369,2370,0.008902878,0.065917266,0.015107914,0.003147482,0.000179856,0.000269784,0.550719424,0.097841727,0.138399281,0.004406475,0.001888489,0.05692446,0,0.050629496,0.005665468,1.795139074,130.2964325,84.05275779,581512.3895,4687049.909,0.58724554,0
2370,2371,0.005215358,0.027155831,0.026166712,0.012139196,0.002427839,0.003147199,0.433144501,0.044600306,0.196385217,0.00062944,0.001618559,0.162755148,0.017534394,0.065641579,0.00143872,1.483798385,423.5868835,57.63870156,505617.7256,4699699.02,0.016812817,0
2371,2372,0.004145638,0.050739005,0.010093727,0.001712329,0.000180245,0,0.299837779,0.066780822,0.11760995,0.000901226,9.01E-05,0.193493151,0.224134823,0.028118241,0.002162942,1.436001301,468.504425,63.26604182,202039.0703,4715510.408,0.822014272,0
2372,2373,0.00224901,0,0,0,0,0,0.11640878,0.716624685,0.147265203,0.008096438,0.003778338,0,0,0.005577546,0,0.491722673,823.6853027,12.56447163,594161.5001,4864137.458,0.420503308,0
2373,2374,0.000899361,0.042719669,0.003057829,0.000269808,0,0,0.756992535,0.014119975,0.154600234,0.002788021,0.001079234,0.021134994,0,0.002068531,0.000269808,1.076123476,458.7828064,40.92094613,492968.615,4636453.467,0.59926941,0
2374,2375,0,0.04028777,0.007464029,0.004316547,0.000719424,0,0.195413669,0.010881295,0.010251799,0.007553957,0.009802158,0.428147482,0.255665468,0.023651079,0.005845324,1.037026286,407.3543701,40.16786571,458183.5607,4845163.792,0.103378647,0
